observation_id,origin,destination,route,airline,travel_date,search_date,search_time,search_hour,lead_time,lead_time_days,fare_class,base_fare,taxes,fees,total_fare,availability,usable_for_index,source,timestamp,year,month,week,day_of_week,travel_month,route_median_fare,fare_deviation_pct,fare_consistency_flag,validation_status,validation_reason,duplicate_flag,outlier_flag
A0356,BOM,BLR,BOM-BLR,Akasa Air,2026-09-06,2026-09-05,23:57,23,T+1,1,Economy,4890,923,149,5962,AVAILABLE,True,Sample Data,2026-09-05 23:57:00,2026,9,36,Sunday,2026-09,6133.5,-2.8,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0357,BLR,HYD,BLR-HYD,Air India,2026-10-20,2026-09-05,04:17,4,T+45,45,Economy,6768,673,225,7666,AVAILABLE,True,Sample Data,2026-09-05 04:17:00,2026,10,43,Tuesday,2026-10,6792.5,12.86,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0358,BOM,BLR,BOM-BLR,Air India Express,2026-10-05,2026-09-05,13:19,13,T+30,30,Economy,3695,564,92,4351,AVAILABLE,True,Sample Data,2026-09-05 13:19:00,2026,10,41,Monday,2026-10,6133.5,-29.06,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0359,DEL,CCU,DEL-CCU,IndiGo,2026-09-20,2026-09-05,19:39,19,T+15,15,Economy,4561,752,234,5547,AVAILABLE,True,Sample Data,2026-09-05 19:39:00,2026,9,38,Sunday,2026-09,6581.5,-15.72,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0360,DEL,BLR,DEL-BLR,Akasa Air,2026-09-06,2026-09-05,10:53,10,T+1,1,Economy,3609,811,51,4471,SOLD_OUT,False,Sample Data,2026-09-05 10:53:00,2026,9,36,Sunday,2026-09,6927.0,-35.46,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0361,BLR,HYD,BLR-HYD,Akasa Air,2026-09-20,2026-09-05,20:38,20,T+15,15,Economy,6106,842,160,7108,AVAILABLE,True,Sample Data,2026-09-05 20:38:00,2026,9,38,Sunday,2026-09,6792.5,4.64,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0362,DEL,BLR,DEL-BLR,Air India Express,2026-09-20,2026-09-05,12:20,12,T+15,15,Economy,7441,705,172,8318,AVAILABLE,True,Sample Data,2026-09-05 12:20:00,2026,9,38,Sunday,2026-09,6927.0,20.08,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0363,BOM,BLR,BOM-BLR,Akasa Air,2026-10-20,2026-09-05,12:23,12,T+45,45,Economy,8905,748,133,9786,AVAILABLE,True,Sample Data,2026-09-05 12:23:00,2026,10,43,Tuesday,2026-10,6133.5,59.55,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0364,DEL,BOM,DEL-BOM,SpiceJet,2026-09-12,2026-09-05,17:01,17,T+7,7,Economy,7351,1058,96,8505,AVAILABLE,True,Sample Data,2026-09-05 17:01:00,2026,9,37,Saturday,2026-09,7207.0,18.01,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0365,MAA,DEL,MAA-DEL,Akasa Air,2026-09-12,2026-09-05,13:43,13,T+7,7,Economy,6091,798,262,7151,AVAILABLE,True,Sample Data,2026-09-05 13:43:00,2026,9,37,Saturday,2026-09,7393.0,-3.27,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0366,DEL,CCU,DEL-CCU,Air India,2026-09-20,2026-09-05,13:50,13,T+15,15,Economy,4482,758,218,5458,AVAILABLE,True,Sample Data,2026-09-05 13:50:00,2026,9,38,Sunday,2026-09,6581.5,-17.07,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0367,DEL,CCU,DEL-CCU,IndiGo,2026-10-05,2026-09-05,16:59,16,T+30,30,Economy,7398,990,199,8587,AVAILABLE,True,Sample Data,2026-09-05 16:59:00,2026,10,41,Monday,2026-10,6581.5,30.47,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0368,MAA,DEL,MAA-DEL,Akasa Air,2026-10-20,2026-09-05,17:38,17,T+45,45,Economy,2801,868,229,3898,AVAILABLE,True,Sample Data,2026-09-05 17:38:00,2026,10,43,Tuesday,2026-10,7393.0,-47.27,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0369,MAA,DEL,MAA-DEL,IndiGo,2026-09-06,2026-09-05,05:41,5,T+1,1,Economy,8799,754,218,9771,AVAILABLE,True,Sample Data,2026-09-05 05:41:00,2026,9,36,Sunday,2026-09,7393.0,32.17,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0370,BLR,HYD,BLR-HYD,IndiGo,2026-10-20,2026-09-05,10:50,10,T+45,45,Economy,7784,1193,215,9192,AVAILABLE,True,Sample Data,2026-09-05 10:50:00,2026,10,43,Tuesday,2026-10,6792.5,35.33,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0371,DEL,CCU,DEL-CCU,IndiGo,2026-09-06,2026-09-05,16:35,16,T+1,1,Economy,3307,764,106,4177,AVAILABLE,True,Sample Data,2026-09-05 16:35:00,2026,9,36,Sunday,2026-09,6581.5,-36.53,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0372,BLR,HYD,BLR-HYD,SpiceJet,2026-09-12,2026-09-05,21:37,21,T+7,7,Economy,6151,883,150,7184,AVAILABLE,True,Sample Data,2026-09-05 21:37:00,2026,9,37,Saturday,2026-09,6792.5,5.76,VALID,VALID,,UNIQUE,NORMAL
A0373,MAA,DEL,MAA-DEL,SpiceJet,2026-09-12,2026-09-05,13:58,13,T+7,7,Economy,5325,525,173,6023,AVAILABLE,True,Sample Data,2026-09-05 13:58:00,2026,9,37,Saturday,2026-09,7393.0,-18.53,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0374,DEL,BOM,DEL-BOM,IndiGo,2026-09-12,2026-09-05,06:33,6,T+7,7,Economy,5353,819,137,6309,AVAILABLE,True,Sample Data,2026-09-05 06:33:00,2026,9,37,Saturday,2026-09,7207.0,-12.46,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0375,DEL,CCU,DEL-CCU,Air India Express,2026-10-05,2026-09-05,10:04,10,T+30,30,Economy,3299,948,234,4481,AVAILABLE,True,Sample Data,2026-09-05 10:04:00,2026,10,41,Monday,2026-10,6581.5,-31.92,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0376,BOM,BLR,BOM-BLR,IndiGo,2026-09-06,2026-09-05,05:59,5,T+1,1,Economy,2685,851,215,3751,AVAILABLE,True,Sample Data,2026-09-05 05:59:00,2026,9,36,Sunday,2026-09,6133.5,-38.84,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0377,MAA,DEL,MAA-DEL,Air India,2026-10-20,2026-09-05,13:29,13,T+45,45,Economy,3929,1065,90,5084,AVAILABLE,True,Sample Data,2026-09-05 13:29:00,2026,10,43,Tuesday,2026-10,7393.0,-31.23,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0378,DEL,BLR,DEL-BLR,Akasa Air,2026-09-12,2026-09-05,00:47,0,T+7,7,Economy,4026,1155,218,5399,AVAILABLE,True,Sample Data,2026-09-05 00:47:00,2026,9,37,Saturday,2026-09,6927.0,-22.06,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0379,BLR,HYD,BLR-HYD,Air India,2026-10-05,2026-09-05,06:13,6,T+30,30,Economy,7351,939,149,8439,AVAILABLE,True,Sample Data,2026-09-05 06:13:00,2026,10,41,Monday,2026-10,6792.5,24.24,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0380,BOM,BLR,BOM-BLR,IndiGo,2026-10-20,2026-09-05,06:29,6,T+45,45,Economy,3333,1049,97,4479,AVAILABLE,True,Sample Data,2026-09-05 06:29:00,2026,10,43,Tuesday,2026-10,6133.5,-26.97,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0381,DEL,BOM,DEL-BOM,Air India Express,2026-10-05,2026-09-05,19:25,19,T+30,30,Economy,6823,1154,130,8107,AVAILABLE,True,Sample Data,2026-09-05 19:25:00,2026,10,41,Monday,2026-10,7207.0,12.49,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0382,BLR,HYD,BLR-HYD,IndiGo,2026-09-20,2026-09-05,21:45,21,T+15,15,Economy,5383,968,208,6559,AVAILABLE,True,Sample Data,2026-09-05 21:45:00,2026,9,38,Sunday,2026-09,6792.5,-3.44,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0383,BOM,BLR,BOM-BLR,SpiceJet,2026-10-20,2026-09-05,07:19,7,T+45,45,Economy,3194,1188,84,4466,AVAILABLE,True,Sample Data,2026-09-05 07:19:00,2026,10,43,Tuesday,2026-10,6133.5,-27.19,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0384,DEL,BOM,DEL-BOM,Air India,2026-09-20,2026-09-05,19:08,19,T+15,15,Economy,8180,644,180,9004,AVAILABLE,True,Sample Data,2026-09-05 19:08:00,2026,9,38,Sunday,2026-09,7207.0,24.93,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0385,BLR,HYD,BLR-HYD,Akasa Air,2026-10-05,2026-09-05,20:59,20,T+30,30,Economy,4021,998,212,5231,AVAILABLE,True,Sample Data,2026-09-05 20:59:00,2026,10,41,Monday,2026-10,6792.5,-22.99,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0386,DEL,BLR,DEL-BLR,SpiceJet,2026-09-12,2026-09-05,14:39,14,T+7,7,Economy,6511,795,85,7391,AVAILABLE,True,Sample Data,2026-09-05 14:39:00,2026,9,37,Saturday,2026-09,6927.0,6.7,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0387,DEL,BOM,DEL-BOM,Air India Express,2026-09-06,2026-09-05,17:32,17,T+1,1,Economy,6469,639,99,7207,AVAILABLE,True,Sample Data,2026-09-05 17:32:00,2026,9,36,Sunday,2026-09,7207.0,0.0,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0388,MAA,DEL,MAA-DEL,Akasa Air,2026-10-05,2026-09-05,14:31,14,T+30,30,Economy,8109,1003,156,9268,AVAILABLE,True,Sample Data,2026-09-05 14:31:00,2026,10,41,Monday,2026-10,7393.0,25.36,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0389,DEL,BLR,DEL-BLR,IndiGo,2026-10-20,2026-09-05,07:34,7,T+45,45,Economy,2752,725,124,3601,AVAILABLE,True,Sample Data,2026-09-05 07:34:00,2026,10,43,Tuesday,2026-10,6927.0,-48.02,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0390,BOM,BLR,BOM-BLR,Air India,2026-10-05,2026-09-05,18:07,18,T+30,30,Economy,7133,1007,190,8330,AVAILABLE,True,Sample Data,2026-09-05 18:07:00,2026,10,41,Monday,2026-10,6133.5,35.81,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0391,BOM,BLR,BOM-BLR,SpiceJet,2026-09-20,2026-09-05,17:13,17,T+15,15,Economy,6940,542,244,7726,AVAILABLE,True,Sample Data,2026-09-05 17:13:00,2026,9,38,Sunday,2026-09,6133.5,25.96,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0392,DEL,CCU,DEL-CCU,IndiGo,2026-09-12,2026-09-05,02:28,2,T+7,7,Economy,4938,533,165,5636,AVAILABLE,True,Sample Data,2026-09-05 02:28:00,2026,9,37,Saturday,2026-09,6581.5,-14.37,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0393,DEL,BOM,DEL-BOM,Air India,2026-09-12,2026-09-05,22:39,22,T+7,7,Economy,8542,1102,226,9870,AVAILABLE,True,Sample Data,2026-09-05 22:39:00,2026,9,37,Saturday,2026-09,7207.0,36.95,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0394,MAA,DEL,MAA-DEL,Akasa Air,2026-09-12,2026-09-05,06:51,6,T+7,7,Economy,7547,642,250,8439,AVAILABLE,True,Sample Data,2026-09-05 06:51:00,2026,9,37,Saturday,2026-09,7393.0,14.15,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0395,DEL,BOM,DEL-BOM,SpiceJet,2026-09-20,2026-09-05,10:45,10,T+15,15,Economy,6860,787,202,7849,AVAILABLE,True,Sample Data,2026-09-05 10:45:00,2026,9,38,Sunday,2026-09,7207.0,8.91,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0396,BOM,BLR,BOM-BLR,Air India Express,2026-10-20,2026-09-05,03:08,3,T+45,45,Economy,4690,1026,280,5996,AVAILABLE,True,Sample Data,2026-09-05 03:08:00,2026,10,43,Tuesday,2026-10,6133.5,-2.24,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0397,DEL,CCU,DEL-CCU,IndiGo,2026-09-20,2026-09-05,07:09,7,T+15,15,Economy,7873,629,229,8731,AVAILABLE,True,Sample Data,2026-09-05 07:09:00,2026,9,38,Sunday,2026-09,6581.5,32.66,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0398,MAA,DEL,MAA-DEL,Air India Express,2026-09-12,2026-09-05,18:40,18,T+7,7,Economy,8737,1192,150,10079,AVAILABLE,True,Sample Data,2026-09-05 18:40:00,2026,9,37,Saturday,2026-09,7393.0,36.33,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0399,BOM,BLR,BOM-BLR,Akasa Air,2026-10-05,2026-09-05,02:25,2,T+30,30,Economy,6202,577,212,6991,AVAILABLE,True,Sample Data,2026-09-05 02:25:00,2026,10,41,Monday,2026-10,6133.5,13.98,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0400,BLR,HYD,BLR-HYD,Air India Express,2026-09-20,2026-09-05,23:05,23,T+15,15,Economy,6224,999,133,7356,AVAILABLE,True,Sample Data,2026-09-05 23:05:00,2026,9,38,Sunday,2026-09,6792.5,8.3,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0401,MAA,DEL,MAA-DEL,Akasa Air,2026-09-20,2026-09-05,13:52,13,T+15,15,Economy,3018,1047,151,4216,AVAILABLE,True,Sample Data,2026-09-05 13:52:00,2026,9,38,Sunday,2026-09,7393.0,-42.97,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0402,DEL,BLR,DEL-BLR,Akasa Air,2026-09-20,2026-09-05,04:36,4,T+15,15,Economy,5144,790,136,6070,AVAILABLE,True,Sample Data,2026-09-05 04:36:00,2026,9,38,Sunday,2026-09,6927.0,-12.37,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0403,DEL,CCU,DEL-CCU,Air India Express,2026-09-06,2026-09-05,14:01,14,T+1,1,Economy,2876,601,210,3687,AVAILABLE,True,Sample Data,2026-09-05 14:01:00,2026,9,36,Sunday,2026-09,6581.5,-43.98,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0404,DEL,BOM,DEL-BOM,Air India,2026-10-05,2026-09-05,22:58,22,T+30,30,Economy,6239,500,295,7034,AVAILABLE,True,Sample Data,2026-09-05 22:58:00,2026,10,41,Monday,2026-10,7207.0,-2.4,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0405,DEL,BLR,DEL-BLR,Air India Express,2026-09-12,2026-09-05,02:23,2,T+7,7,Economy,4744,595,217,5556,AVAILABLE,True,Sample Data,2026-09-05 02:23:00,2026,9,37,Saturday,2026-09,6927.0,-19.79,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0406,MAA,DEL,MAA-DEL,Air India,2026-09-06,2026-09-05,07:27,7,T+1,1,Economy,5746,1140,128,7014,AVAILABLE,True,Sample Data,2026-09-05 07:27:00,2026,9,36,Sunday,2026-09,7393.0,-5.13,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0407,MAA,DEL,MAA-DEL,IndiGo,2026-09-06,2026-09-05,18:14,18,T+1,1,Economy,2508,718,172,3398,AVAILABLE,True,Sample Data,2026-09-05 18:14:00,2026,9,36,Sunday,2026-09,7393.0,-54.04,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0408,BLR,HYD,BLR-HYD,Akasa Air,2026-09-06,2026-09-05,13:44,13,T+1,1,Economy,2566,851,259,3676,AVAILABLE,True,Sample Data,2026-09-05 13:44:00,2026,9,36,Sunday,2026-09,6792.5,-45.88,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0409,DEL,BLR,DEL-BLR,Akasa Air,2026-09-06,2026-09-05,03:06,3,T+1,1,Economy,4375,892,72,5339,AVAILABLE,True,Sample Data,2026-09-05 03:06:00,2026,9,36,Sunday,2026-09,6927.0,-22.92,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0410,BOM,BLR,BOM-BLR,Air India Express,2026-09-20,2026-09-05,04:41,4,T+15,15,Economy,3623,891,248,4762,AVAILABLE,True,Sample Data,2026-09-05 04:41:00,2026,9,38,Sunday,2026-09,6133.5,-22.36,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0411,MAA,DEL,MAA-DEL,Air India,2026-09-06,2026-09-05,05:28,5,T+1,1,Economy,6845,1076,52,7973,AVAILABLE,True,Sample Data,2026-09-05 05:28:00,2026,9,36,Sunday,2026-09,7393.0,7.85,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0412,BOM,BLR,BOM-BLR,Air India,2026-09-12,2026-09-05,06:05,6,T+7,7,Economy,5872,1130,225,7227,AVAILABLE,True,Sample Data,2026-09-05 06:05:00,2026,9,37,Saturday,2026-09,6133.5,17.83,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0413,DEL,BOM,DEL-BOM,Air India,2026-09-06,2026-09-05,10:50,10,T+1,1,Economy,7329,893,139,8361,SOLD_OUT,False,Sample Data,2026-09-05 10:50:00,2026,9,36,Sunday,2026-09,7207.0,16.01,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0414,DEL,BLR,DEL-BLR,Air India,2026-09-20,2026-09-05,19:46,19,T+15,15,Economy,7780,586,113,8479,AVAILABLE,True,Sample Data,2026-09-05 19:46:00,2026,9,38,Sunday,2026-09,6927.0,22.41,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0415,BLR,HYD,BLR-HYD,Air India Express,2026-09-06,2026-09-05,16:12,16,T+1,1,Economy,7893,808,102,8803,AVAILABLE,True,Sample Data,2026-09-05 16:12:00,2026,9,36,Sunday,2026-09,6792.5,29.6,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0416,MAA,DEL,MAA-DEL,Akasa Air,2026-09-20,2026-09-05,07:31,7,T+15,15,Economy,7793,555,250,8598,AVAILABLE,True,Sample Data,2026-09-05 07:31:00,2026,9,38,Sunday,2026-09,7393.0,16.3,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0417,DEL,CCU,DEL-CCU,IndiGo,2026-09-12,2026-09-05,00:23,0,T+7,7,Economy,6592,1153,202,7947,AVAILABLE,True,Sample Data,2026-09-05 00:23:00,2026,9,37,Saturday,2026-09,6581.5,20.75,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0418,BOM,BLR,BOM-BLR,Air India,2026-10-05,2026-09-05,05:48,5,T+30,30,Economy,7156,930,143,8229,AVAILABLE,True,Sample Data,2026-09-05 05:48:00,2026,10,41,Monday,2026-10,6133.5,34.16,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0419,DEL,CCU,DEL-CCU,IndiGo,2026-09-06,2026-09-05,01:59,1,T+1,1,Economy,7311,569,53,7933,AVAILABLE,True,Sample Data,2026-09-05 01:59:00,2026,9,36,Sunday,2026-09,6581.5,20.53,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0420,DEL,BOM,DEL-BOM,Akasa Air,2026-10-20,2026-09-05,13:27,13,T+45,45,Economy,4846,1143,232,6221,AVAILABLE,True,Sample Data,2026-09-05 13:27:00,2026,10,43,Tuesday,2026-10,7207.0,-13.68,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0421,MAA,DEL,MAA-DEL,Akasa Air,2026-09-06,2026-09-05,08:05,8,T+1,1,Economy,7747,1049,187,8983,AVAILABLE,True,Sample Data,2026-09-05 08:05:00,2026,9,36,Sunday,2026-09,7393.0,21.51,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0422,BOM,BLR,BOM-BLR,IndiGo,2026-10-20,2026-09-05,18:40,18,T+45,45,Economy,4164,659,187,5010,AVAILABLE,True,Sample Data,2026-09-05 18:40:00,2026,10,43,Tuesday,2026-10,6133.5,-18.32,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0423,MAA,DEL,MAA-DEL,IndiGo,2026-09-20,2026-09-05,07:03,7,T+15,15,Economy,8223,947,236,9406,SOLD_OUT,False,Sample Data,2026-09-05 07:03:00,2026,9,38,Sunday,2026-09,7393.0,27.23,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0424,DEL,BLR,DEL-BLR,IndiGo,2026-10-05,2026-09-05,09:42,9,T+30,30,Economy,3450,964,206,4620,AVAILABLE,True,Sample Data,2026-09-05 09:42:00,2026,10,41,Monday,2026-10,6927.0,-33.3,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0425,MAA,DEL,MAA-DEL,Air India,2026-09-06,2026-09-05,15:22,15,T+1,1,Economy,2603,640,229,3472,AVAILABLE,True,Sample Data,2026-09-05 15:22:00,2026,9,36,Sunday,2026-09,7393.0,-53.04,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0426,BLR,HYD,BLR-HYD,SpiceJet,2026-09-20,2026-09-05,08:46,8,T+15,15,Economy,3867,880,82,4829,AVAILABLE,True,Sample Data,2026-09-05 08:46:00,2026,9,38,Sunday,2026-09,6792.5,-28.91,VALID,VALID,,UNIQUE,NORMAL
A0427,DEL,BOM,DEL-BOM,IndiGo,2026-09-20,2026-09-05,22:36,22,T+15,15,Economy,6017,778,184,6979,AVAILABLE,True,Sample Data,2026-09-05 22:36:00,2026,9,38,Sunday,2026-09,7207.0,-3.16,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0428,MAA,DEL,MAA-DEL,IndiGo,2026-10-05,2026-09-05,18:10,18,T+30,30,Economy,6228,1023,142,7393,AVAILABLE,True,Sample Data,2026-09-05 18:10:00,2026,10,41,Monday,2026-10,7393.0,0.0,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0429,BOM,BLR,BOM-BLR,Air India,2026-09-20,2026-09-05,23:07,23,T+15,15,Economy,8835,605,278,9718,AVAILABLE,True,Sample Data,2026-09-05 23:07:00,2026,9,38,Sunday,2026-09,6133.5,58.44,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0430,DEL,BLR,DEL-BLR,SpiceJet,2026-09-06,2026-09-05,11:24,11,T+1,1,Economy,2860,512,112,3484,AVAILABLE,True,Sample Data,2026-09-05 11:24:00,2026,9,36,Sunday,2026-09,6927.0,-49.7,VALID,VALID,,UNIQUE,NORMAL
A0431,DEL,BLR,DEL-BLR,Air India,2026-09-06,2026-09-05,07:26,7,T+1,1,Economy,7029,1171,157,8357,AVAILABLE,True,Sample Data,2026-09-05 07:26:00,2026,9,36,Sunday,2026-09,6927.0,20.64,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0432,MAA,DEL,MAA-DEL,Air India Express,2026-09-20,2026-09-05,21:57,21,T+15,15,Economy,3138,1085,145,4368,AVAILABLE,True,Sample Data,2026-09-05 21:57:00,2026,9,38,Sunday,2026-09,7393.0,-40.92,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0433,DEL,BOM,DEL-BOM,Air India,2026-09-12,2026-09-05,14:55,14,T+7,7,Economy,6725,547,294,7566,AVAILABLE,True,Sample Data,2026-09-05 14:55:00,2026,9,37,Saturday,2026-09,7207.0,4.98,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0434,BOM,BLR,BOM-BLR,Air India Express,2026-09-20,2026-09-05,06:18,6,T+15,15,Economy,3207,1066,166,4439,AVAILABLE,True,Sample Data,2026-09-05 06:18:00,2026,9,38,Sunday,2026-09,6133.5,-27.63,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0435,BLR,HYD,BLR-HYD,Air India Express,2026-10-20,2026-09-05,15:49,15,T+45,45,Economy,4487,975,144,5606,AVAILABLE,True,Sample Data,2026-09-05 15:49:00,2026,10,43,Tuesday,2026-10,6792.5,-17.47,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0436,DEL,BLR,DEL-BLR,SpiceJet,2026-09-12,2026-09-05,07:34,7,T+7,7,Economy,3733,506,288,4527,AVAILABLE,True,Sample Data,2026-09-05 07:34:00,2026,9,37,Saturday,2026-09,6927.0,-34.65,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0437,BOM,BLR,BOM-BLR,IndiGo,2026-09-20,2026-09-05,23:19,23,T+15,15,Economy,2511,1173,146,3830,AVAILABLE,True,Sample Data,2026-09-05 23:19:00,2026,9,38,Sunday,2026-09,6133.5,-37.56,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0438,DEL,BOM,DEL-BOM,Air India,2026-10-20,2026-09-05,04:45,4,T+45,45,Economy,4451,929,175,5555,SOLD_OUT,False,Sample Data,2026-09-05 04:45:00,2026,10,43,Tuesday,2026-10,7207.0,-22.92,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0439,BOM,BLR,BOM-BLR,IndiGo,2026-09-06,2026-09-05,11:29,11,T+1,1,Economy,4396,1032,155,5583,AVAILABLE,True,Sample Data,2026-09-05 11:29:00,2026,9,36,Sunday,2026-09,6133.5,-8.98,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0440,MAA,DEL,MAA-DEL,IndiGo,2026-10-20,2026-09-05,12:04,12,T+45,45,Economy,3282,1017,84,4383,AVAILABLE,True,Sample Data,2026-09-05 12:04:00,2026,10,43,Tuesday,2026-10,7393.0,-40.71,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0441,BLR,HYD,BLR-HYD,SpiceJet,2026-09-06,2026-09-05,09:16,9,T+1,1,Economy,6063,1178,296,7537,AVAILABLE,True,Sample Data,2026-09-05 09:16:00,2026,9,36,Sunday,2026-09,6792.5,10.96,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0442,BOM,BLR,BOM-BLR,Akasa Air,2026-09-20,2026-09-05,06:08,6,T+15,15,Economy,5105,963,119,6187,AVAILABLE,True,Sample Data,2026-09-05 06:08:00,2026,9,38,Sunday,2026-09,6133.5,0.87,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0443,BLR,HYD,BLR-HYD,IndiGo,2026-09-12,2026-09-05,13:07,13,T+7,7,Economy,3365,668,165,4198,AVAILABLE,True,Sample Data,2026-09-05 13:07:00,2026,9,37,Saturday,2026-09,6792.5,-38.2,VALID,VALID,,UNIQUE,NORMAL
A0444,BLR,HYD,BLR-HYD,Air India Express,2026-09-12,2026-09-05,03:05,3,T+7,7,Economy,6202,815,168,7185,AVAILABLE,True,Sample Data,2026-09-05 03:05:00,2026,9,37,Saturday,2026-09,6792.5,5.78,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
